<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220628,010500,31445.60,31456.27,31440.90,31454.90,141
20220628,011000,31454.93,31462.27,31442.27,31451.27,100
20220628,011500,31454.27,31459.77,31447.60,31448.27,91
20220628,012000,31447.90,31450.77,31443.77,31447.64,91
20220628,012500,31448.47,31458.52,31446.47,31455.77,97
20220628,013000,31454.27,31456.52,31449.27,31453.77,95
20220628,013500,31453.90,31457.67,31450.27,31451.27,100
20220628,014000,31451.87,31454.02,31447.90,31451.60,80
20220628,014500,31450.77,31465.02,31450.77,31461.27,133
20220628,015000,31461.60,31466.90,31458.02,31464.27,79
20220628,015500,31464.77,31469.90,31463.90,31464.02,80
20220628,020000,31464.27,31481.77,31462.47,31478.90,113
20220628,020500,31476.90,31482.77,31475.77,31481.93,93
20220628,021000,31481.77,31490.87,31476.12,31482.77,122
20220628,021500,31482.93,31483.60,31475.27,31482.39,110
20220628,022000,31482.60,31483.77,31478.90,31481.27,81
20220628,022500,31481.12,31485.27,31479.93,31485.27,92
20220628,023000,31484.47,31485.07,31477.12,31477.60,72
20220628,023500,31478.43,31479.52,31473.87,31475.93,68
20220628,024000,31475.52,31477.77,31469.60,31469.77,108
20220628,024500,31470.60,31483.77,31469.90,31482.60,173
20220628,025000,31481.77,31482.77,31457.90,31459.87,170
20220628,025500,31460.27,31476.02,31457.77,31473.90,139
20220628,030000,31472.76,31525.90,31471.01,31512.42,674
20220628,030500,31513.76,31532.01,31507.01,31524.51,455
20220628,031000,31523.26,31531.92,31515.51,31520.42,330
20220628,031500,31520.26,31531.96,31519.09,31519.09,326
20220628,032000,31518.76,31519.26,31501.76,31507.16,335
20220628,032500,31508.26,31514.09,31504.90,31511.09,274
20220628,033000,31511.63,31520.01,31508.96,31518.36,258
20220628,033500,31518.51,31520.16,31510.51,31514.01,199
20220628,034000,31512.36,31517.16,31510.51,31515.09,169
20220628,034500,31514.16,31514.16,31499.09,31504.26,289
20220628,035000,31503.76,31506.42,31478.36,31488.90,318
20220628,035500,31488.76,31502.16,31487.36,31501.76,250
20220628,040000,31501.09,31506.51,31498.51,31505.09,250
20220628,040500,31507.26,31507.26,31496.26,31503.01,220
20220628,041000,31502.26,31513.76,31498.36,31511.09,216
20220628,041500,31511.01,31515.42,31505.01,31513.76,310
20220628,042000,31513.90,31517.04,31497.26,31499.01,274
20220628,042500,31498.42,31503.26,31466.76,31476.36,401
20220628,043000,31477.16,31489.26,31462.04,31473.76,577
20220628,043500,31472.96,31489.90,31466.76,31481.90,454
20220628,044000,31481.76,31489.26,31471.01,31471.01,372
20220628,044500,31470.76,31472.26,31418.90,31418.90,577
20220628,045000,31419.51,31432.16,31397.90,31401.16,521
20220628,045500,31400.26,31407.76,31372.51,31380.18,627
20220628,050000,31381.36,31409.01,31380.84,31404.56,555
20220628,050500,31404.09,31427.56,31404.09,31425.85,427
20220628,051000,31426.01,31429.01,31409.76,31412.16,386
20220628,051500,31411.36,31424.26,31407.36,31410.76,268
20220628,052000,31410.51,31412.16,31374.51,31389.76,474
20220628,052500,31388.90,31401.06,31329.13,31346.01,585
20220628,053000,31344.76,31365.76,31338.61,31365.51,471
20220628,053500,31365.76,31373.26,31357.26,31366.26,358
20220628,054000,31366.90,31371.76,31356.09,31361.76,273
20220628,054500,31362.26,31378.16,31350.26,31372.51,340
20220628,055000,31373.76,31389.76,31373.76,31384.90,332
20220628,055500,31384.76,31394.01,31380.56,31390.88,235
20220628,060000,31391.36,31394.01,31382.51,31390.26,236
20220628,060500,31390.76,31424.90,31386.26,31416.09,396
20220628,061000,31415.96,31415.96,31399.76,31402.01,265
20220628,061500,31401.09,31406.56,31391.76,31401.76,241
20220628,062000,31401.09,31402.09,31387.04,31398.76,301
20220628,062500,31398.51,31432.42,31398.09,31422.36,333
20220628,063000,31423.16,31443.46,31422.09,31427.42,390
20220628,063500,31426.56,31430.76,31416.51,31419.76,240
20220628,064000,31419.51,31426.76,31418.26,31422.76,160
20220628,064500,31422.90,31438.09,31422.90,31431.90,194
20220628,065000,31431.26,31435.42,31416.76,31421.90,242
20220628,065500,31421.76,31426.16,31416.76,31424.51,194
20220628,070000,31425.16,31439.16,31422.36,31439.16,233
20220628,070500,31438.90,31442.01,31429.76,31433.26,158
20220628,071000,31433.90,31436.26,31428.01,31434.90,121
20220628,071500,31434.26,31436.16,31403.76,31406.01,325
20220628,072000,31406.56,31415.04,31401.26,31413.09,241
20220628,072500,31413.26,31420.90,31407.09,31419.76,168
20220628,073000,31419.26,31449.09,31417.94,31447.76,223
20220628,073500,31449.42,31455.53,31447.01,31449.26,280
20220628,074000,31449.16,31452.01,31435.51,31437.42,260
20220628,074500,31438.16,31441.01,31431.76,31438.42,176
20220628,075000,31438.09,31438.09,31420.96,31424.76,187
20220628,075500,31424.90,31427.56,31419.76,31425.51,162
20220628,080000,31425.76,31453.26,31423.51,31434.90,375
20220628,080500,31434.26,31453.26,31426.76,31450.26,268
20220628,081000,31450.56,31457.26,31442.36,31450.26,308
20220628,081500,31450.76,31451.90,31441.76,31444.90,221
20220628,082000,31445.90,31446.16,31436.09,31437.51,231
20220628,082500,31437.26,31449.26,31431.42,31443.36,291
20220628,083000,31444.90,31453.01,31438.76,31449.42,307
20220628,083500,31449.51,31479.36,31448.26,31464.76,449
20220628,084000,31464.36,31470.09,31449.76,31456.76,276
20220628,084500,31456.51,31465.76,31449.26,31460.51,274
20220628,085000,31460.76,31462.26,31451.76,31453.26,234
20220628,085500,31454.42,31470.42,31453.51,31460.42,288
20220628,090000,31460.51,31497.77,31460.51,31493.87,440
20220628,090500,31493.77,31555.27,31486.87,31550.02,640
20220628,091000,31550.77,31607.93,31546.27,31575.77,728
20220628,091500,31575.27,31601.90,31566.77,31580.52,554
20220628,092000,31580.14,31590.27,31575.77,31579.93,491
20220628,092500,31578.60,31588.27,31575.87,31585.67,472
20220628,093000,31585.55,31589.67,31566.87,31571.55,361
20220628,093500,31571.87,31574.93,31555.17,31571.27,448
20220628,094000,31570.60,31591.27,31564.90,31586.27,387
20220628,094500,31585.93,31589.87,31575.27,31582.60,333
20220628,095000,31583.27,31584.55,31570.02,31575.02,301
20220628,095500,31574.77,31577.41,31560.60,31563.53,329
20220628,100000,31564.60,31606.77,31564.60,31587.69,738
20220628,100500,31588.55,31614.27,31577.27,31605.90,652
20220628,101000,31606.47,31692.77,31604.02,31672.77,808
20220628,101500,31668.07,31672.67,31626.90,31627.98,749
20220628,102000,31627.17,31634.52,31592.27,31613.87,680
20220628,102500,31614.27,31616.02,31560.90,31566.55,695
20220628,103000,31566.77,31566.77,31529.90,31544.90,721
20220628,103500,31545.27,31565.77,31527.52,31527.77,659
20220628,104000,31529.90,31550.12,31522.90,31533.27,586
20220628,104500,31532.60,31545.93,31488.47,31504.77,684
20220628,105000,31505.77,31554.27,31501.77,31545.90,604
20220628,105500,31546.27,31561.02,31536.90,31558.47,532
20220628,110000,31558.77,31587.77,31553.27,31585.90,560
20220628,110500,31585.02,31607.52,31574.90,31577.77,662
20220628,111000,31577.60,31584.02,31571.77,31577.93,410
20220628,111500,31577.77,31592.07,31566.77,31577.90,410
20220628,112000,31577.77,31602.52,31577.77,31592.90,479
20220628,112500,31593.60,31604.27,31587.90,31598.90,347
20220628,113000,31598.77,31603.27,31581.77,31581.77,325
20220628,113500,31581.02,31625.12,31581.02,31616.77,415
20220628,114000,31615.90,31616.90,31586.90,31591.52,434
20220628,114500,31589.87,31602.77,31582.60,31591.93,309
20220628,115000,31591.77,31610.93,31591.67,31610.77,362
20220628,115500,31611.27,31636.67,31608.90,31633.52,411
20220628,120000,31629.90,31641.90,31623.93,31634.27,332
20220628,120500,31633.77,31648.02,31631.81,31642.27,304
20220628,121000,31641.77,31662.41,31641.77,31652.90,336
20220628,121500,31652.77,31655.77,31622.02,31627.77,349
20220628,122000,31626.77,31640.67,31619.90,31628.93,328
20220628,122500,31628.77,31644.52,31625.90,31635.77,305
20220628,123000,31635.52,31640.77,31605.67,31609.02,394
20220628,123500,31609.27,31614.27,31586.52,31594.27,405
20220628,124000,31594.52,31602.98,31580.87,31587.93,345
20220628,124500,31587.87,31606.47,31584.87,31594.77,363
20220628,125000,31594.98,31621.77,31593.87,31606.77,360
20220628,125500,31605.90,31613.77,31586.90,31594.27,347
20220628,130000,31593.77,31612.77,31592.77,31597.77,340
20220628,130500,31596.90,31605.77,31586.77,31588.02,298
20220628,131000,31583.77,31595.77,31581.39,31586.90,358
20220628,131500,31587.77,31596.77,31585.90,31591.77,311
20220628,132000,31591.60,31615.60,31588.87,31610.27,316
20220628,132500,31609.87,31615.60,31601.93,31610.90,281
20220628,133000,31609.27,31629.07,31606.67,31626.60,278
20220628,133500,31626.77,31626.77,31613.55,31617.55,257
20220628,134000,31617.77,31625.07,31600.90,31612.93,270
20220628,134500,31613.07,31620.93,31605.90,31611.47,251
20220628,135000,31611.60,31627.52,31605.77,31627.52,288
20220628,135500,31627.12,31643.07,31618.90,31633.02,408
20220628,140000,31632.90,31634.52,31611.27,31619.27,404
20220628,140500,31619.52,31637.27,31614.17,31636.55,341
20220628,141000,31637.93,31640.47,31624.67,31635.77,316
20220628,141500,31636.52,31637.77,31628.90,31633.02,209
20220628,142000,31632.69,31639.27,31629.27,31636.47,175
20220628,142500,31636.52,31652.27,31625.90,31650.87,258
20220628,143000,31650.27,31650.98,31637.90,31640.60,298
20220628,143500,31641.27,31643.27,31630.90,31635.52,277
20220628,144000,31635.27,31647.93,31630.47,31644.90,290
20220628,144500,31646.77,31648.60,31638.08,31643.02,251
20220628,145000,31643.27,31644.27,31629.67,31639.14,333
20220628,145500,31638.93,31642.52,31624.07,31640.77,363
20220628,150000,31640.55,31647.77,31630.27,31640.90,310
20220628,150500,31641.87,31642.77,31623.52,31625.10,268
20220628,151000,31625.55,31628.02,31605.49,31613.77,402
20220628,151500,31612.93,31620.77,31583.60,31586.77,401
20220628,152000,31586.47,31591.93,31553.69,31571.77,465
20220628,152500,31570.90,31573.84,31530.69,31534.90,445
20220628,153000,31535.77,31556.77,31519.60,31524.87,480
20220628,153500,31525.27,31556.69,31524.77,31553.63,464
20220628,154000,31553.55,31585.19,31553.55,31569.67,436
20220628,154500,31569.07,31582.87,31569.07,31577.52,294
20220628,155000,31577.84,31588.77,31570.60,31582.87,320
20220628,155500,31582.77,31594.12,31580.77,31586.90,262
20220628,160000,31587.27,31603.04,31581.90,31592.27,400
20220628,160500,31596.67,31611.77,31595.73,31605.27,360
20220628,161000,31604.77,31606.77,31584.27,31590.17,390
20220628,161500,31589.52,31606.87,31587.02,31606.27,318
20220628,162000,31606.77,31618.77,31605.77,31607.77,319
20220628,162500,31608.47,31634.77,31597.90,31617.02,490
20220628,163000,31618.60,31841.32,31618.27,31839.82,633
20220628,163500,31851.73,31884.78,31822.57,31844.47,832
20220628,164000,31844.49,31855.21,31789.16,31814.92,979
20220628,164500,31815.27,31828.57,31771.47,31819.67,1004
20220628,165000,31819.57,31825.67,31790.40,31804.67,1041
20220628,165500,31804.57,31810.57,31741.21,31753.90,1052
20220628,170000,31755.32,31781.67,31682.35,31696.18,916
20220628,170500,31688.67,31698.23,31615.21,31623.79,1068
20220628,171000,31624.19,31669.40,31618.21,31651.92,1170
20220628,171500,31650.87,31655.57,31621.97,31622.49,1229
20220628,172000,31622.40,31635.19,31572.27,31589.47,1163
20220628,172500,31589.78,31611.57,31571.35,31576.73,1147
20220628,173000,31575.78,31582.23,31521.35,31533.90,1106
20220628,173500,31533.57,31556.32,31519.97,31537.18,1195
20220628,174000,31536.90,31554.87,31493.57,31552.57,1208
20220628,174500,31551.87,31551.87,31471.57,31500.57,1215
20220628,175000,31498.87,31519.57,31475.64,31494.57,1310
20220628,175500,31493.87,31549.32,31492.95,31546.82,1269
20220628,180000,31547.27,31550.78,31512.30,31532.87,1195
20220628,180500,31532.40,31539.27,31499.73,31513.27,1163
20220628,181000,31514.67,31535.73,31498.18,31515.23,1184
20220628,181500,31514.87,31516.57,31455.40,31461.67,1214
20220628,182000,31460.87,31468.23,31383.47,31385.17,1286
20220628,182500,31384.82,31393.57,31323.97,31323.98,1324
20220628,183000,31325.49,31360.57,31320.97,31356.67,1469
20220628,183500,31356.57,31363.23,31274.78,31283.57,1409
20220628,184000,31283.45,31297.73,31245.62,31258.32,1445
20220628,184500,31258.57,31288.67,31249.07,31288.40,1462
20220628,185000,31287.82,31287.82,31241.57,31250.57,1366
20220628,185500,31249.67,31267.84,31222.87,31238.32,1363
20220628,190000,31238.67,31252.21,31190.82,31201.47,1404
20220628,190500,31202.73,31241.73,31190.67,31235.57,1295
20220628,191000,31235.78,31272.67,31232.92,31234.47,1117
20220628,191500,31233.67,31238.27,31184.47,31227.82,1158
20220628,192000,31228.57,31254.57,31221.82,31245.57,1070
20220628,192500,31246.57,31276.57,31241.73,31276.47,1000
20220628,193000,31275.73,31275.73,31209.87,31211.73,1151
20220628,193500,31210.82,31263.40,31208.57,31246.47,1054
20220628,194000,31246.57,31289.57,31245.67,31280.07,1009
20220628,194500,31280.27,31300.21,31250.57,31259.47,1002
20220628,195000,31260.57,31262.27,31210.57,31211.57,1088
20220628,195500,31212.23,31238.32,31200.73,31223.07,969
20220628,200000,31222.07,31231.73,31171.57,31200.27,1394
20220628,200500,31199.82,31204.87,31124.57,31124.92,1155
20220628,201000,31125.29,31144.44,31104.90,31110.57,1237
20220628,201500,31109.90,31152.82,31107.90,31130.73,1254
20220628,202000,31131.21,31161.94,31109.27,31155.40,1217
20220628,202500,31155.67,31189.19,31130.94,31181.47,1225
20220628,203000,31182.40,31192.57,31156.47,31156.78,1158
20220628,203500,31155.92,31157.07,31112.82,31126.67,1157
20220628,204000,31124.90,31163.57,31117.40,31148.97,1089
20220628,204500,31148.57,31167.95,31139.40,31143.73,1088
20220628,205000,31144.67,31167.73,31139.82,31140.21,1080
20220628,205500,31139.87,31159.57,31130.82,31146.57,1106
20220628,210000,31148.57,31197.57,31135.07,31135.84,1320
20220628,210500,31137.57,31147.67,31093.40,31097.57,1146
20220628,211000,31095.57,31110.57,31055.97,31065.21,1099
20220628,211500,31063.90,31075.92,31039.18,31041.87,1114
20220628,212000,31040.57,31050.95,31024.67,31027.57,1084
20220628,212500,31026.95,31048.78,31020.40,31041.87,1084
20220628,213000,31042.27,31042.27,30994.57,31000.19,1040
20220628,213500,31000.29,31000.57,30971.57,30972.32,1059
20220628,214000,30971.82,30995.21,30961.82,30993.99,1135
20220628,214500,30993.67,31044.57,30983.40,31040.47,1193
20220628,215000,31041.23,31042.97,31011.87,31024.47,997
20220628,215500,31026.23,31036.27,31001.07,31006.90,1059
20220628,220000,31006.73,31032.23,30963.92,30967.27,1230
20220628,220500,30968.57,30977.57,30949.92,30972.40,1131
20220628,221000,30973.32,31000.67,30953.87,30980.57,1048
20220628,221500,30979.67,30998.18,30963.87,30992.57,1191
20220628,222000,30991.67,31029.07,30968.40,31025.40,1099
20220628,222500,31025.82,31030.67,30971.25,31001.32,1187
20220628,223000,31000.07,31019.57,30977.57,30988.73,1274
20220628,223500,30988.18,31014.57,30972.32,31013.73,1210
20220628,224000,31012.67,31017.67,30956.40,30969.40,1379
20220628,224500,30969.87,30984.27,30942.07,30971.90,1286
20220628,225000,30973.64,30994.32,30932.90,30993.27,1472
20220628,225500,30993.32,30993.32,30940.57,30951.73,1457
20220628,230000,30952.57,30985.27,30921.90,30940.67,767
20220628,230500,30941.67,30945.03,30928.55,30934.69,379
20220628,231000,30934.77,30963.77,30933.27,30955.77,471
20220628,231500,30957.27,30962.02,30941.90,30962.02,237
20220628,232000,30961.87,30986.60,30959.77,30986.02,205
20220628,232500,30985.27,30985.27,30968.90,30983.90,244
20220628,233000,30984.02,30988.77,30979.69,30987.60,179
20220628,233500,30987.27,30987.90,30978.90,30985.87,174
20220628,234000,30986.77,30987.67,30977.69,30978.60,170
20220628,234500,30978.77,30983.07,30961.90,30968.67,248
20220628,235000,30967.27,30973.77,30961.77,30973.17,205
20220628,235500,30973.90,30989.93,30972.50,30982.41,233
20220629,010000,30993.25,30993.25,30976.25,30984.42,170
20220629,010500,30984.69,30993.12,30977.12,30992.12,122
20220629,011000,30991.12,31004.82,30982.37,30987.95,149
20220629,011500,30987.25,30997.12,30987.25,30995.62,97
20220629,012000,30993.25,30995.12,30981.25,30986.87,103
20220629,012500,30986.37,30999.33,30986.37,30996.62,110
20220629,013000,30997.62,31000.37,30992.25,30997.12,125
20220629,013500,30996.82,30999.12,30987.25,30997.37,107
20220629,014000,30997.82,30999.28,30989.25,30995.62,99
20220629,014500,30994.87,31000.02,30993.12,30994.25,96
20220629,015000,30993.25,31005.28,30993.25,31003.62,78
20220629,015500,31004.62,31004.62,30995.95,31001.62,68
20220629,020000,31001.25,31001.25,30964.42,30971.12,200
20220629,020500,30971.25,30979.33,30961.25,30968.25,146
20220629,021000,30968.87,30974.33,30965.25,30969.28,110
20220629,021500,30969.42,30970.12,30958.12,30968.12,119
20220629,022000,30967.62,30993.25,30963.12,30986.37,188
20220629,022500,30986.62,30995.37,30982.12,30991.25,166
20220629,023000,30991.62,30996.33,30986.62,30992.87,128
20220629,023500,30992.12,30992.24,30979.62,30991.12,151
20220629,024000,30992.12,30998.12,30986.62,30998.12,139
20220629,024500,30998.28,31009.62,30997.25,31000.87,231
20220629,025000,30999.95,31001.87,30988.28,30988.62,218
20220629,025500,30988.28,30996.62,30978.22,30990.25,208
20220629,030000,30990.28,31005.11,30982.11,30991.86,494
20220629,030500,30992.61,31027.11,30984.61,31012.25,470
20220629,031000,31012.36,31021.36,30991.71,30995.11,381
20220629,031500,30996.11,31018.31,30996.11,31010.61,398
20220629,032000,31011.25,31013.51,30959.86,30966.71,441
20220629,032500,30966.36,30986.36,30962.91,30984.61,385
20220629,033000,30984.31,31004.71,30977.11,30981.11,393
20220629,033500,30981.77,30984.61,30950.86,30951.51,400
20220629,034000,30951.11,30958.61,30937.77,30937.86,409
20220629,034500,30938.36,30951.25,30938.36,30940.36,333
20220629,035000,30939.86,30949.77,30938.61,30940.11,390
